,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
2917,Top Connector,tiziaN,0,0,0,0,0,0,T,27
2918,Deep Palace,tiziaN,0,0,0,0,0,0,CT,27
2919,Deep Palace,tiziaN,0,0,0,0,0,0,T,27
2920,Top Balcony,tiziaN,1,1,0,100,100,0,CT,27
2921,Top Balcony,tiziaN,0,0,0,30,44,-14,T,27
2922,Snipers Nest,tiziaN,0,0,0,0,0,0,CT,27
2923,Snipers Nest,tiziaN,0,0,0,0,0,0,T,27
2924,B Site Default Plant,tiziaN,0,0,0,0,0,0,CT,27
2925,B Site Default Plant,tiziaN,0,1,-1,0,90,-90,T,27
2926,Top Mid Right Side,tiziaN,0,0,0,0,0,0,CT,27
2927,Top Mid Right Side,tiziaN,0,0,0,0,0,0,T,27
2928,Bottom Stairs,tiziaN,0,0,0,0,0,0,CT,27
2929,Bottom Stairs,tiziaN,0,1,-1,0,100,-100,T,27
2930,A Site Exposed to Stairs Connector Cat,tiziaN,1,1,0,67,100,-33,CT,27
2931,A Site Exposed to Stairs Connector Cat,tiziaN,0,0,0,0,0,0,T,27
2932,T Spawn A Ramp,tiziaN,0,0,0,0,0,0,CT,27
2933,T Spawn A Ramp,tiziaN,0,0,0,0,0,0,T,27
2934,Mid Close Connector,tiziaN,1,0,1,11,35,-24,CT,27
2935,Mid Close Connector,tiziaN,0,0,0,0,0,0,T,27
2936,Triple Box,tiziaN,0,1,-1,0,100,-100,CT,27
2937,Triple Box,tiziaN,0,0,0,0,0,0,T,27
2938,B site Market Plant,tiziaN,0,0,0,0,0,0,CT,27
2939,B site Market Plant,tiziaN,0,1,-1,0,94,-94,T,27
2940,Jungle Plant,tiziaN,0,0,0,0,0,0,CT,27
2941,Jungle Plant,tiziaN,0,1,-1,0,100,-100,T,27
2942,Bottom Stairs,PKL,0,0,0,7,0,7,CT,28
2943,Bottom Stairs,PKL,0,0,0,0,0,0,T,28
2944,Bottom Connector,PKL,2,1,1,200,100,100,CT,28
2945,Bottom Connector,PKL,0,1,-1,0,100,-100,T,28
2946,Deep Catwalk,PKL,0,0,0,0,0,0,CT,28
2947,Deep Catwalk,PKL,0,1,-1,81,82,-1,T,28
2948,A Site Exposed to Stairs Connector Cat,PKL,0,0,0,0,0,0,CT,28
2949,A Site Exposed to Stairs Connector Cat,PKL,0,1,-1,0,95,-95,T,28
2950,Snipers Palace Peek,PKL,0,1,-1,51,102,-51,CT,28
2951,Snipers Palace Peek,PKL,0,0,0,0,0,0,T,28
2952,Ticketbooth ,PKL,0,0,0,0,0,0,CT,28
2953,Ticketbooth ,PKL,1,1,0,100,78,22,T,28
2954,Triple Box,PKL,0,0,0,11,0,11,CT,28
2955,Triple Box,PKL,0,2,-2,34,200,-166,T,28
2956,Snipers Nest,PKL,0,1,-1,53,100,-47,CT,28
2957,Snipers Nest,PKL,0,0,0,0,0,0,T,28
2958,A Ramp,PKL,0,0,0,0,0,0,CT,28
2959,A Ramp,PKL,0,0,0,0,0,0,T,28
2960,Deep Jungle,PKL,1,2,-1,207,200,7,CT,28
2961,Deep Jungle,PKL,0,0,0,0,0,0,T,28
2962,Top Mid towards Apps,PKL,0,1,-1,0,100,-100,CT,28
2963,Top Mid towards Apps,PKL,0,0,0,0,0,0,T,28
2964,B Bombsite Cross to Catwalk,PKL,1,1,0,68,100,-32,CT,28
2965,B Bombsite Cross to Catwalk,PKL,0,0,0,0,0,0,T,28
2966,market,PKL,0,1,-1,46,97,-51,CT,28
2967,market,PKL,0,0,0,0,0,0,T,28
2968,Close Right Market Window,PKL,0,0,0,0,0,0,CT,28
2969,Close Right Market Window,PKL,0,0,0,0,0,0,T,28
2970,Top Mid Left Side,PKL,1,1,0,35,100,-65,CT,28
2971,Top Mid Left Side,PKL,0,0,0,0,0,0,T,28
2972,Deep Palace,PKL,0,0,0,0,0,0,CT,28
2973,Deep Palace,PKL,0,1,-1,0,77,-77,T,28
2974,Top Mid Catwalk,PKL,0,0,0,0,0,0,CT,28
2975,Top Mid Catwalk,PKL,0,0,0,0,0,0,T,28
2976,T apps entrance close left,PKL,0,1,-1,81,100,-19,CT,28
2977,T apps entrance close left,PKL,0,0,0,0,0,0,T,28
2978,Default A,PKL,0,0,0,0,0,0,CT,28
2979,Default A,PKL,0,1,-1,0,101,-101,T,28
2980,CT Catwalk,PKL,1,0,1,71,0,71,CT,28
2981,CT Catwalk,PKL,0,1,-1,26,100,-74,T,28
2982,Deep CT,PKL,0,1,-1,79,100,-21,CT,28
2983,Deep CT,PKL,0,0,0,0,0,0,T,28
2984,Left Side Platform,PKL,0,0,0,0,0,0,CT,28
2985,Left Side Platform,PKL,0,0,0,0,0,0,T,28
2986,Stairs Palace Peek,interz,0,0,0,0,0,0,CT,29
2987,Stairs Palace Peek,interz,0,0,0,0,0,0,T,29
2988,A Site,interz,0,1,-1,0,73,-73,CT,29
2989,A Site,interz,0,1,-1,0,100,-100,T,29
2990,Close Market door,interz,0,1,-1,48,100,-52,CT,29
2991,Close Market door,interz,0,0,0,0,0,0,T,29
2992,T Palace Stairs Peek,interz,0,0,0,0,0,0,CT,29
2993,T Palace Stairs Peek,interz,1,2,-1,185,259,-74,T,29
2994,Triple Box,interz,0,0,0,0,0,0,CT,29
2995,Triple Box,interz,0,0,0,0,0,0,T,29
2996,Deep Jungle,interz,0,1,-1,0,100,-100,CT,29
2997,Deep Jungle,interz,1,0,1,100,0,100,T,29
2998,CT Side Apps,interz,0,0,0,0,0,0,CT,29
2999,CT Side Apps,interz,0,1,-1,35,100,-65,T,29
3000,Sandwhich,interz,0,0,0,0,0,0,CT,29
3001,Sandwhich,interz,0,1,-1,0,84,-84,T,29
3002,Deep CT,interz,0,1,-1,84,100,-16,CT,29
3003,Deep CT,interz,0,0,0,0,0,0,T,29
3004,A Site Exposed to Stairs Connector Cat,interz,0,0,0,0,0,0,CT,29
3005,A Site Exposed to Stairs Connector Cat,interz,0,1,-1,0,100,-100,T,29
3006,market,interz,0,0,0,0,0,0,CT,29
3007,market,interz,0,0,0,0,0,0,T,29
3008,T Deep Apps Underpass/Apps Peek,interz,0,0,0,0,0,0,CT,29
3009,T Deep Apps Underpass/Apps Peek,interz,0,0,0,0,0,0,T,29
3010,Catwalk Plant B Site,interz,1,1,0,113,100,13,CT,29
3011,Catwalk Plant B Site,interz,0,0,0,0,0,0,T,29
3012,Default A,interz,0,0,0,0,0,0,CT,29
3013,Default A,interz,0,1,-1,0,100,-100,T,29
3014,Firebox,interz,0,0,0,0,0,0,CT,29
3015,Firebox,interz,1,1,0,38,100,-62,T,29
3016,Bench,interz,1,1,0,254,127,127,CT,29
3017,Bench,interz,0,0,0,0,0,0,T,29
3018,CT Left Side,interz,0,1,-1,48,100,-52,CT,29
3019,CT Left Side,interz,0,0,0,0,0,0,T,29
3020,Ticketbooth ,interz,0,1,-1,27,100,-73,CT,29
3021,Ticketbooth ,interz,0,0,0,0,0,0,T,29
3022,B Bombsite Cross to Catwalk,interz,0,0,0,0,0,0,CT,29
3023,B Bombsite Cross to Catwalk,interz,0,0,0,0,0,0,T,29
3024,Left Side Platform,interz,0,0,0,0,0,0,CT,29
3025,Left Side Platform,interz,0,0,0,0,0,0,T,29
3026,CT Side Apps,XANTARES,0,0,0,0,0,0,CT,27
3027,CT Side Apps,XANTARES,1,2,-1,80,266,-186,T,27
3028,Deep Catwalk,XANTARES,0,3,-3,37,300,-263,CT,27
3029,Deep Catwalk,XANTARES,0,0,0,0,0,0,T,27
3030,Default A,XANTARES,2,2,0,183,158,25,CT,27
3031,Default A,XANTARES,0,1,-1,0,14,-14,T,27
3032,Catwalk Connector Peek,XANTARES,0,1,-1,50,100,-50,CT,27
3033,Catwalk Connector Peek,XANTARES,0,1,-1,0,100,-100,T,27
3034,Close A Ramp,XANTARES,0,0,0,0,0,0,CT,27
3035,Close A Ramp,XANTARES,1,2,-1,81,129,-48,T,27
3036,Ticketbooth ,XANTARES,0,1,-1,26,100,-74,CT,27
3037,Ticketbooth ,XANTARES,0,0,0,0,0,0,T,27
3038,Sandwhich,XANTARES,0,0,0,0,0,0,CT,27
3039,Sandwhich,XANTARES,1,1,0,95,77,18,T,27
3040,Tetris,XANTARES,0,0,0,0,0,0,CT,27
3041,Tetris,XANTARES,0,0,0,0,0,0,T,27
3042,Deep T Apps,XANTARES,0,0,0,0,0,0,CT,27
3043,Deep T Apps,XANTARES,0,1,-1,76,100,-24,T,27
3044,Bottom Stairs,XANTARES,0,0,0,0,0,0,CT,27
3045,Bottom Stairs,XANTARES,0,0,0,0,0,0,T,27
3046,Triple Box,XANTARES,0,0,0,0,0,0,CT,27
3047,Triple Box,XANTARES,1,0,1,2,20,-18,T,27
3048,Deep Jungle,XANTARES,0,0,0,0,0,0,CT,27
3049,Deep Jungle,XANTARES,0,0,0,0,0,0,T,27
3050,Bench,XANTARES,0,0,0,0,0,0,CT,27
3051,Bench,XANTARES,0,0,0,0,0,0,T,27
3052,Balcony Boaxes,XANTARES,0,1,-1,0,28,-28,CT,27
3053,Balcony Boaxes,XANTARES,0,0,0,1,1,0,T,27
3054,Deep Palace,XANTARES,0,0,0,0,0,0,CT,27
3055,Deep Palace,XANTARES,0,1,-1,58,100,-42,T,27
3056,B Site Default Plant,XANTARES,0,0,0,0,0,0,CT,27
3057,B Site Default Plant,XANTARES,0,1,-1,0,34,-34,T,27
3058,Underneath B apps plat,XANTARES,2,1,1,165,100,65,CT,27
3059,Underneath B apps plat,XANTARES,0,0,0,0,0,0,T,27
3060,A Ramp,XANTARES,0,0,0,0,0,0,CT,27
3061,A Ramp,XANTARES,1,0,1,157,71,86,T,27
3062,CT Left Side,XANTARES,0,0,0,0,0,0,CT,27
3063,CT Left Side,XANTARES,0,0,0,0,0,0,T,27
3064,Bottom Connector,XANTARES,0,0,0,0,0,0,CT,27
3065,Bottom Connector,XANTARES,0,1,-1,16,100,-84,T,27
3066,Left Side Platform,XANTARES,0,0,0,0,0,0,CT,27
3067,Left Side Platform,XANTARES,0,1,-1,0,112,-112,T,27
3068,Top STairs,NEKiZ,0,0,0,0,0,0,CT,28
3069,Top STairs,NEKiZ,0,2,-2,33,200,-167,T,28
3070,CT Side Apps,NEKiZ,0,1,-1,0,94,-94,CT,28
3071,CT Side Apps,NEKiZ,0,0,0,0,41,-41,T,28
3072,Top Mid Left Side,NEKiZ,0,1,-1,0,100,-100,CT,28
3073,Top Mid Left Side,NEKiZ,0,1,-1,31,100,-69,T,28
3074,Default A,NEKiZ,1,1,0,172,168,4,CT,28
3075,Default A,NEKiZ,0,1,-1,33,13,20,T,28
3076,Bottom Connector,NEKiZ,0,0,0,0,0,0,CT,28
3077,Bottom Connector,NEKiZ,0,0,0,0,0,0,T,28
3078,Top Balcony,NEKiZ,0,0,0,0,0,0,CT,28
3079,Top Balcony,NEKiZ,0,0,0,0,0,0,T,28
3080,Underpass,NEKiZ,0,1,-1,0,100,-100,CT,28
3081,Underpass,NEKiZ,0,0,0,0,0,0,T,28
3082,CT Catwalk,NEKiZ,0,1,-1,18,100,-82,CT,28
3083,CT Catwalk,NEKiZ,1,0,1,100,0,100,T,28
3084,Ladder Room Catwalk Side,NEKiZ,0,0,0,0,0,0,CT,28
3085,Ladder Room Catwalk Side,NEKiZ,0,1,-1,0,100,-100,T,28
3086,Deep T Apps,NEKiZ,1,0,1,100,0,100,CT,28
3087,Deep T Apps,NEKiZ,0,0,0,0,0,0,T,28
3088,Catwalk Connector Peek,NEKiZ,0,0,0,0,0,0,CT,28
3089,Catwalk Connector Peek,NEKiZ,0,1,-1,0,100,-100,T,28
3090,Snipers Palace Peek,NEKiZ,0,0,0,0,0,0,CT,28
3091,Snipers Palace Peek,NEKiZ,0,1,-1,0,100,-100,T,28
3092,A Site Exposed to Stairs Connector Cat,NEKiZ,1,0,1,86,0,86,CT,28
3093,A Site Exposed to Stairs Connector Cat,NEKiZ,0,0,0,0,0,0,T,28
3094,A Ramp,NEKiZ,0,0,0,0,0,0,CT,28
3095,A Ramp,NEKiZ,0,1,-1,0,114,-114,T,28
3096,Right Side Connector,NEKiZ,1,1,0,154,100,54,CT,28
3097,Right Side Connector,NEKiZ,0,0,0,0,0,0,T,28
3098,Stairs Palace Peek,NEKiZ,1,0,1,52,26,26,CT,28
3099,Stairs Palace Peek,NEKiZ,0,0,0,0,0,0,T,28
3100,Under balcony,NEKiZ,0,1,-1,22,100,-78,CT,28
3101,Under balcony,NEKiZ,0,0,0,0,0,0,T,28
3102,T Spawn,NEKiZ,0,1,-1,0,32,-32,CT,28
3103,T Spawn,NEKiZ,0,0,0,0,0,0,T,28
3104,Left Side Platform,NEKiZ,0,0,0,0,0,0,CT,28
3105,Left Side Platform,NEKiZ,0,1,-1,0,54,-54,T,28
3106,Ticketbooth ,NEKiZ,0,1,-1,0,100,-100,CT,28
3107,Ticketbooth ,NEKiZ,0,0,0,0,0,0,T,28
3108,Deep Jungle,NEKiZ,0,0,0,0,0,0,CT,28
3109,Deep Jungle,NEKiZ,0,1,-1,0,100,-100,T,28
3110,Deep Palace,NEKiZ,0,0,0,0,0,0,CT,28
3111,Deep Palace,NEKiZ,1,0,1,100,0,100,T,28
3112,Balcony Boaxes,NEKiZ,0,1,-1,0,100,-100,CT,28
3113,Balcony Boaxes,NEKiZ,0,0,0,0,0,0,T,28
3114,T apps entrance close left,NEKiZ,0,1,-1,0,100,-100,CT,28
3115,T apps entrance close left,NEKiZ,0,0,0,0,0,0,T,28
3116,T Apps TV,NEKiZ,0,0,0,0,0,0,CT,28
3117,T Apps TV,NEKiZ,0,0,0,0,0,0,T,28
3118,Bottom Stairs,NEKiZ,1,0,1,148,26,122,CT,28
3119,Bottom Stairs,NEKiZ,0,0,0,0,0,0,T,28
3120,A Site,karrigan,0,0,0,0,0,0,CT,23
3121,A Site,karrigan,1,3,-2,141,272,-131,T,23
3122,Left Side Platform,karrigan,0,0,0,0,0,0,CT,23
3123,Left Side Platform,karrigan,0,1,-1,59,100,-41,T,23
3124,A Ramp,karrigan,0,0,0,0,0,0,CT,23
3125,A Ramp,karrigan,0,2,-2,8,200,-192,T,23
3126,A Site Exposed to Stairs Connector Cat,karrigan,0,0,0,0,0,0,CT,23
3127,A Site Exposed to Stairs Connector Cat,karrigan,0,1,-1,0,100,-100,T,23
3128,CT Side Apps,karrigan,0,0,0,0,0,0,CT,23
3129,CT Side Apps,karrigan,1,0,1,86,0,86,T,23
3130,CT Deep Catwalk Mid peek,karrigan,1,1,0,142,100,42,CT,23
3131,CT Deep Catwalk Mid peek,karrigan,0,0,0,0,0,0,T,23
3132,T Spawn,karrigan,0,0,0,0,0,0,CT,23
3133,T Spawn,karrigan,0,0,0,0,0,0,T,23
3134,Leftside Connector,karrigan,0,1,-1,0,100,-100,CT,23
3135,Leftside Connector,karrigan,0,0,0,0,0,0,T,23
3136,Catwalk Plant B Site,karrigan,0,1,-1,84,100,-16,CT,23
3137,Catwalk Plant B Site,karrigan,0,0,0,0,0,0,T,23
3138,Bottom Mid Ladder Room Peek,karrigan,0,0,0,0,0,0,CT,23
3139,Bottom Mid Ladder Room Peek,karrigan,0,1,-1,27,66,-39,T,23
3140,Left Side corner deep jungle,karrigan,0,0,0,0,0,0,CT,23
3141,Left Side corner deep jungle,karrigan,0,0,0,0,0,0,T,23
3142,Apartments Right CT Corner,karrigan,0,0,0,0,0,0,CT,23
3143,Apartments Right CT Corner,karrigan,0,0,0,0,0,0,T,23
3144,Catwalk Connector Peek,karrigan,0,0,0,0,0,0,CT,23
3145,Catwalk Connector Peek,karrigan,0,1,-1,21,133,-112,T,23
3146,Back Left B Site From T's' Perspective,karrigan,0,0,0,0,0,0,CT,23
3147,Back Left B Site From T's' Perspective,karrigan,0,1,-1,75,100,-25,T,23
3148,Default A,karrigan,0,0,0,0,0,0,CT,23
3149,Default A,karrigan,0,0,0,0,0,0,T,23
3150,Inside Market Doors,karrigan,0,0,0,0,0,0,CT,23
3151,Inside Market Doors,karrigan,0,0,0,0,0,0,T,23
3152,Chair,karrigan,0,0,0,0,0,0,CT,23
3153,Chair,karrigan,0,1,-1,26,100,-74,T,23
3154,CT Outside Market,karrigan,0,1,-1,40,100,-60,CT,23
3155,CT Outside Market,karrigan,0,0,0,0,0,0,T,23
3156,Deep Catwalk,karrigan,0,0,0,0,0,0,CT,23
3157,Deep Catwalk,karrigan,0,1,-1,0,100,-100,T,23
3158,Ticketbooth ,karrigan,0,0,0,0,0,0,CT,23
3159,Ticketbooth ,karrigan,0,0,0,0,0,0,T,23
3160,Catwalk T Aparments Peek,karrigan,0,0,0,20,0,20,CT,23
3161,Catwalk T Aparments Peek,karrigan,0,0,0,0,0,0,T,23
3162,Sandwhich,coldzera,0,0,0,0,0,0,CT,23
3163,Sandwhich,coldzera,0,1,-1,98,73,25,T,23
3164,Top Balcony,coldzera,0,0,0,0,0,0,CT,23
3165,Top Balcony,coldzera,0,2,-2,76,224,-148,T,23
3166,Close Market door,coldzera,0,1,-1,42,100,-58,CT,23
3167,Close Market door,coldzera,0,0,0,0,0,0,T,23
3168,Deep Catwalk,coldzera,0,1,-1,0,100,-100,CT,23
3169,Deep Catwalk,coldzera,0,0,0,0,0,0,T,23
3170,T Spawn A Ramp,coldzera,0,0,0,0,0,0,CT,23
3171,T Spawn A Ramp,coldzera,0,2,-2,17,200,-183,T,23
3172,Underpass,coldzera,0,0,0,0,0,0,CT,23
3173,Underpass,coldzera,0,0,0,0,0,0,T,23
3174,T Deep Apps Underpass/Apps Peek,coldzera,0,0,0,0,0,0,CT,23
3175,T Deep Apps Underpass/Apps Peek,coldzera,0,1,-1,43,100,-57,T,23
3176,Tetris,coldzera,0,0,0,0,0,0,CT,23
3177,Tetris,coldzera,0,1,-1,0,100,-100,T,23
3178,A Site Exposed to Stairs Connector Cat,coldzera,0,0,0,0,0,0,CT,23
3179,A Site Exposed to Stairs Connector Cat,coldzera,1,1,0,44,80,-36,T,23
3180,Snipers Nest,coldzera,0,0,0,0,0,0,CT,23
3181,Snipers Nest,coldzera,0,0,0,0,0,0,T,23
3182,Default A,coldzera,0,1,-1,85,100,-15,CT,23
3183,Default A,coldzera,0,0,0,0,0,0,T,23
3184,Deep Palace,coldzera,0,0,0,0,0,0,CT,23
3185,Deep Palace,coldzera,2,0,2,200,0,200,T,23
3186,Ladder Room Catwalk Side,coldzera,1,0,1,133,32,101,CT,23
3187,Ladder Room Catwalk Side,coldzera,0,1,-1,0,100,-100,T,23
3188,Deep Jungle,coldzera,0,0,0,0,0,0,CT,23
3189,Deep Jungle,coldzera,0,0,0,0,0,0,T,23
3190,Close A Ramp,coldzera,0,0,0,0,0,0,CT,23
3191,Close A Ramp,coldzera,0,1,-1,40,100,-60,T,23
3192,Deep Catwalk,acoR,0,1,-1,0,100,-100,CT,23
3193,Deep Catwalk,acoR,1,1,0,50,100,-50,T,23
3194,Sandwhich,acoR,0,1,-1,0,94,-94,CT,23
3195,Sandwhich,acoR,0,0,0,0,0,0,T,23
3196,Right Side Connector,acoR,0,1,-1,0,106,-106,CT,23
3197,Right Side Connector,acoR,0,0,0,0,0,0,T,23
3198,market,acoR,0,1,-1,72,48,24,CT,23
3199,market,acoR,0,0,0,0,0,0,T,23
3200,A Site,acoR,0,0,0,0,0,0,CT,23
3201,A Site,acoR,0,1,-1,0,100,-100,T,23
3202,Bottom Connector,acoR,0,0,0,96,0,96,CT,23
3203,Bottom Connector,acoR,0,1,-1,0,100,-100,T,23
3204,Top Mid Left Side,acoR,0,0,0,0,0,0,CT,23
3205,Top Mid Left Side,acoR,0,1,-1,0,175,-175,T,23
3206,Catwalk T Aparments Peek,acoR,0,0,0,0,0,0,CT,23
3207,Catwalk T Aparments Peek,acoR,1,1,0,100,100,0,T,23
3208,Default A,acoR,0,0,0,0,0,0,CT,23
3209,Default A,acoR,0,0,0,0,0,0,T,23
3210,CT Side Apps,acoR,0,0,0,0,0,0,CT,23
3211,CT Side Apps,acoR,1,1,0,100,35,65,T,23
3212,Inside Market Doors,acoR,0,1,-1,0,100,-100,CT,23
3213,Inside Market Doors,acoR,0,0,0,0,0,0,T,23
3214,Bottom Stairs,acoR,0,0,0,0,0,0,CT,23
3215,Bottom Stairs,acoR,0,1,-1,0,57,-57,T,23
3216,CT Outside Market,acoR,0,0,0,0,0,0,CT,23
3217,CT Outside Market,acoR,0,1,-1,55,94,-39,T,23
3218,T Deep Apps Underpass/Apps Peek,acoR,0,0,0,0,0,0,CT,23
3219,T Deep Apps Underpass/Apps Peek,acoR,0,0,0,0,0,0,T,23
3220,Semi Elevated CT Van,acoR,0,0,0,0,0,0,CT,23
3221,Semi Elevated CT Van,acoR,0,0,0,0,0,0,T,23
3222,A Site Exposed to Stairs Connector Cat,acoR,0,0,0,0,0,0,CT,23
3223,A Site Exposed to Stairs Connector Cat,acoR,0,0,0,0,0,0,T,23
3224,T Spawn A Ramp,acoR,0,0,0,0,0,0,CT,23
3225,T Spawn A Ramp,acoR,0,0,0,0,0,0,T,23
3226,A Ramp,acoR,0,0,0,0,0,0,CT,23
3227,A Ramp,acoR,0,0,0,0,0,0,T,23
3228,Deep Jungle,acoR,0,1,-1,0,100,-100,CT,23
3229,Deep Jungle,acoR,0,0,0,0,0,0,T,23
3230,Tetris,acoR,0,0,0,0,0,0,CT,23
3231,Tetris,acoR,0,0,0,0,0,0,T,23
3232,Ticketbooth ,acoR,0,1,-1,72,100,-28,CT,23
3233,Ticketbooth ,acoR,0,0,0,0,0,0,T,23
